,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,rFunAmt_AI,rTotPay_AI,rRevBal_AI,rAPay_AI,pdi,pdi_LSFT,gdp,gdp_LSFT,3yr_rate,3yr_LSFT,cc_rate,unemp,unemp_LSFT,spread,loan_status,trueloan_status,predloan_status
208,10000,36,15.31,348.18,15.0,MORTGAGE,78050.0,Verified,debt_consolidation,0.249731838565,0.0,1.0,11.0,0.0,66316,87.5,0.128122998078,0.160595515695,0.849660474055,0.053531838565,48233.7225,96.26337912,58868.57695,169.5966768,0.0037,-6.15e-05,0.119033333,0.089,9.34e-05,1.5585,Paid,1,0
209,7200,36,14.96,249.46,2.0,RENT,85000.0,Not Verified,debt_consolidation,0.216017882353,0.0,0.0,8.0,0.0,8619,55.6,0.0847058823529,0.105653647059,0.1014,0.0352178823529,35031.3275,51.55629115,49056.32484,231.7997721,0.0164,1.1e-05,0.1398,0.079,0.000785714,3.585,Paid,1,0
210,5600,36,11.58,184.88,3.0,RENT,63000.0,Not Verified,debt_consolidation,0.113715238095,0.0,0.0,4.0,0.0,8854,68.1,0.0888888888889,0.105645714286,0.14053968254,0.0352152380952,35422.03417,-27.21326912,39548.50888,-180.9758842,0.0107,-0.000879121,0.123433333,0.081,0.003065934,2.4885,Paid,1,0
211,2800,36,7.62,87.26,7.0,MORTGAGE,65000.0,Not Verified,major_purchase,0.0693095384615,0.0,0.0,4.0,0.0,818,4.1,0.0430769230769,0.0483286153846,0.0125846153846,0.0161095384615,45646.28083,146.1089193,66206.57548,288.2818892,0.0039,-0.000159341,0.120233333,0.087,0.000450549,1.5245,Paid,1,1
212,20000,36,7.88,625.63,15.0,RENT,889000.0,Source Verified,debt_consolidation,0.0176449493813,0.0,1.0,12.0,0.0,12186,24.5,0.0224971878515,0.025334848144,0.0137075365579,0.00844494938133,42972.105,101.4745054,62153.95034,166.2059021,0.0057,-0.000704396,0.1349,0.082,-0.00067033,2.417,Paid,1,1
213,3000,36,7.62,93.49,3.0,OWN,28000.0,Not Verified,vacation,0.0679671428571,0.0,1.0,14.0,0.0,323,1.3,0.107142857143,0.120201428571,0.0115357142857,0.0400671428571,41316.085,186.0169643,55401.29084,136.0975315,0.0039,-0.000298901,0.1206,0.102,-0.00121978,1.657,Paid,1,1
214,20000,36,13.11,674.94,15.0,MORTGAGE,63059.4,Not Verified,credit_card,0.225638900465,1.0,3.0,9.0,0.0,7060,23.9,0.317161279682,0.385316701396,0.111957931728,0.128438900465,37945.04333,84.69907495,47948.56745,90.98447489,0.0036,-4.34e-05,0.1188,0.062,-0.001038462,1.5575,Paid,1,0
215,8500,36,14.96,294.5,15.0,MORTGAGE,42000.0,Source Verified,small_business,0.243842857143,0.0,0.0,10.0,0.0,11826,34.4,0.202380952381,0.252428571429,0.281571428571,0.0841428571429,30178.03667,11.96167588,35197.89936,22.05990901,0.0151,1.15e-05,0.1412,0.115,0.000769231,3.5855,Paid,1,0
216,10000,36,14.33,343.39,5.0,RENT,90000.0,Not Verified,medical,0.159285333333,0.0,1.0,9.0,0.0,22592,67.6,0.111111111111,0.137356,0.251022222222,0.0457853333333,36152.775,95.78524725,47288.82745,97.96420313,0.0037,-6.15e-05,0.119033333,0.068,-0.001076923,1.5585,Paid,1,0
217,8000,36,13.57,271.75,0.5,RENT,16000.0,Not Verified,credit_card,0.2773125,0.0,0.0,12.0,0.0,4341,31.2,0.5,0.6114375,0.2713125,0.2038125,44933.06,9.453818681,55573.00849,-24.44452698,0.0132,0.000218132,0.136,0.093,0.002510989,3.2395,Paid,1,0
218,8800,36,6.62,270.2,7.0,RENT,48000.0,Verified,debt_consolidation,0.29305,0.0,3.0,7.0,0.0,1007,40.3,0.183333333333,0.20265,0.0209791666667,0.06755,44322.47833,120.1323672,63250.37085,82.00825786,0.0035,-0.000238462,0.123066667,0.083,-0.000153846,2.0555,Paid,1,0
219,6500,36,6.17,198.25,2.0,MORTGAGE,56256.0,Verified,major_purchase,0.0768888225256,0.0,2.0,10.0,0.0,942,3.2,0.115543230944,0.126866467577,0.0167448805461,0.0422888225256,32742.9075,89.26519231,39951.50489,231.7151509,0.0099,-0.000776374,0.134366667,0.109,-0.002945055,2.8955,Paid,1,1
220,6000,36,13.11,202.47,2.0,RENT,25800.0,Not Verified,debt_consolidation,0.172772093023,0.0,2.0,11.0,0.0,9130,48.6,0.232558139535,0.28251627907,0.353875968992,0.0941720930233,49180.77,82.29619038,63653.36479,15.05423445,0.0151,1.15e-05,0.1412,0.092,0.001598901,3.5855,Paid,1,0
221,8000,60,14.83,189.61,0.5,RENT,31200.0,Source Verified,credit_card,0.181726923077,0.0,1.0,4.0,0.0,6800,74.7,0.25641025641,0.364634615385,0.217948717949,0.0729269230769,43089.46,103.3801648,62030.07439,114.3943925,0.0067,-0.000787912,0.1344,0.084,-0.000747253,2.557,Paid,1,0
222,19000,36,9.99,612.99,15.0,MORTGAGE,93000.0,Verified,major_purchase,0.153595483871,0.0,0.0,9.0,0.0,12566,29.2,0.204301075269,0.237286451613,0.13511827957,0.079095483871,39864.65667,53.58279313,53953.74116,126.4812598,0.0067,-0.000787912,0.1344,0.098,-0.001285714,2.557,Paid,1,1
223,7000,36,10.16,226.4,15.0,MORTGAGE,45000.0,Verified,home_improvement,0.386273333333,0.0,0.0,16.0,0.0,28034,58.6,0.155555555556,0.18112,0.622977777778,0.0603733333333,37326.265,18.53756418,39854.7421,74.3348033,0.0035,-5.33e-05,0.118966667,0.079,-0.000736264,1.6225,Paid,1,0
224,6000,36,8.49,189.38,15.0,OWN,114000.0,Source Verified,medical,0.229134736842,0.0,1.0,15.0,0.0,34562,71.4,0.0526315789474,0.0598042105263,0.303175438596,0.0199347368421,39050.90333,120.6941346,47371.08891,74.48568346,0.0094,6.48e-05,0.1289,0.077,-0.000736264,3.1265,Paid,1,1
225,6500,36,10.65,211.73,3.0,MORTGAGE,95000.0,Not Verified,other,0.159544842105,2.0,0.0,15.0,0.0,25569,60.3,0.0684210526316,0.0802345263158,0.269147368421,0.0267448421053,38198.58667,181.3632052,53550.45329,240.2790536,0.0039,-0.000614286,0.1236,0.071,-0.000379121,2.0945,Paid,1,0
226,7000,36,7.14,216.58,4.0,MORTGAGE,65000.0,Not Verified,debt_consolidation,0.116384,0.0,0.0,7.0,0.0,2261,14.4,0.107692307692,0.119952,0.0347846153846,0.039984,35117.54167,67.80217038,49045.06104,249.3146409,0.0132,-0.000109341,0.1384,0.079,-5.49e-06,3.3175,Paid,1,1
227,25000,36,6.99,771.82,2.0,MORTGAGE,105600.0,Verified,credit_card,0.212606818182,0.0,0.0,13.0,0.0,15045,30.3,0.236742424242,0.263120454545,0.142471590909,0.0877068181818,39601.7425,144.2510714,54019.13827,90.16596709,0.0038,-4.12e-05,0.1228,0.119,-0.000285714,2.456,Paid,1,1
228,7000,36,9.76,225.09,0.5,RENT,105000.0,Verified,debt_consolidation,0.156624571429,0.0,0.0,10.0,0.0,13895,74.3,0.0666666666667,0.0771737142857,0.132333333333,0.0257245714286,41316.085,186.0169643,55401.29084,136.0975315,0.0039,-0.000298901,0.1206,0.102,-0.00121978,1.657,Paid,1,0
229,4350,36,12.12,144.74,3.0,RENT,25000.0,Not Verified,debt_consolidation,0.2033752,0.0,0.0,5.0,0.0,6132,75.7,0.174,0.2084256,0.24528,0.0694752,37412.365,41.4304578,39840.78367,110.603017,0.0037,-1.37e-05,0.1195,0.09,-0.000972527,1.4105,Paid,1,0
230,8000,36,15.8,280.47,0.5,MORTGAGE,43000.0,Verified,credit_card,0.382470697674,0.0,3.0,4.0,0.0,1301,81.3,0.186046511628,0.234812093023,0.0302558139535,0.0782706976744,45945.34,163.256108,50412.77802,20.76719027,0.0037,-6.15e-05,0.119033333,0.052,-7.14e-05,1.5585,Paid,1,0
231,6625,36,11.22,217.6,2.0,MORTGAGE,88000.0,Not Verified,credit_card,0.209672727273,0.0,2.0,9.0,0.0,16738,26.1,0.0752840909091,0.0890181818182,0.190204545455,0.0296727272727,38937.94167,134.7314652,50860.85583,141.9060356,0.0406,-0.000222527,0.1331,0.03,0.00010989,0.7935,Paid,1,0
232,6000,36,6.03,182.62,3.0,MORTGAGE,62000.0,Not Verified,debt_consolidation,0.168345806452,0.0,3.0,9.0,0.0,51571,6.5,0.0967741935484,0.106037419355,0.831790322581,0.0353458064516,39851.85,110.2808333,54694.68134,252.9823484,0.0036,-0.000841758,0.123466667,0.097,-0.000291209,1.7975,Paid,1,1
233,8000,36,10.59,260.36,4.0,MORTGAGE,50000.0,Not Verified,other,0.1013864,0.0,3.0,3.0,0.0,4693,31.3,0.16,0.1874592,0.09386,0.0624864,39657.33,73.08083341,47744.75766,41.99982022,0.0068,0.000102198,0.124833333,0.111,-0.000164835,2.9165,Paid,1,0
234,12000,36,14.33,412.06,4.0,MORTGAGE,110000.0,Verified,credit_card,0.258052,3.0,4.0,18.0,0.0,7908,59.9,0.109090909091,0.134856,0.0718909090909,0.044952,40543.19917,71.19403857,55342.39028,61.43081824,0.0035,-5.33e-05,0.118966667,0.091,-0.000593407,1.6225,Paid,1,0
235,7500,36,8.9,238.15,15.0,MORTGAGE,150000.0,Verified,credit_card,0.097552,0.0,1.0,23.0,0.0,11885,14.9,0.05,0.057156,0.0792333333333,0.019052,44616.65667,125.5237272,63876.89532,110.3517794,0.0039,-0.000614286,0.1236,0.082,-0.000274725,2.0945,Paid,1,1
236,6500,36,5.99,197.72,15.0,MORTGAGE,99518.42,Not Verified,debt_consolidation,0.0403412145209,0.0,0.0,8.0,0.0,5066,38.4,0.0653145417703,0.0715236435627,0.0509051490166,0.0238412145209,33122.0175,55.24574176,44578.89245,88.4125589,0.0038,-4.12e-05,0.1228,0.107,0.000307692,2.456,Paid,1,1
237,7800,36,12.53,261.04,15.0,MORTGAGE,42000.0,Not Verified,debt_consolidation,0.264582857143,0.0,2.0,6.0,0.0,0,0.0,0.185714285714,0.223748571429,0.0,0.0745828571429,30894.55,34.0016667,35895.64147,-2.464333791,0.0149,0.000150549,0.1404,0.123,0.001653846,3.644,Paid,1,1
238,9400,36,6.62,288.62,7.0,MORTGAGE,98280.0,Not Verified,credit_card,0.0971405372405,0.0,1.0,7.0,0.0,2098,31.8,0.0956450956451,0.105721611722,0.0213471713472,0.0352405372405,39942.59333,144.2803937,52872.73599,96.76516016,0.0039,-0.000614286,0.1236,0.08,-0.001115385,2.0945,Paid,1,1
239,9425,36,13.49,319.8,8.0,RENT,45000.0,Not Verified,credit_card,0.24238,0.0,0.0,12.0,0.0,15116,81.3,0.209444444444,0.25584,0.335911111111,0.08528,40363.6725,161.0625,54402.00662,60.51484786,0.0039,-0.000792308,0.123533333,0.11,-0.001005495,1.9595,Paid,1,0
240,12000,36,15.8,420.71,3.0,MORTGAGE,35000.0,Not Verified,debt_consolidation,0.204943428571,0.0,2.0,11.0,0.0,4811,46.7,0.342857142857,0.432730285714,0.137457142857,0.144243428571,32230.94667,60.00076011,36808.8791,-8.037775275,0.0036,-4.34e-05,0.1188,0.082,-0.00128022,1.5575,Paid,1,0
241,10750,36,14.09,367.88,15.0,MORTGAGE,40000.0,Verified,debt_consolidation,0.369864,0.0,1.0,6.0,0.0,16263,83.4,0.26875,0.331092,0.406575,0.110364,32425.65,87.32043951,40645.92196,68.92412242,0.0034,-3.79e-05,0.119266667,0.078,-0.000675824,1.497,Paid,1,0
242,18550,36,10.16,599.96,4.0,MORTGAGE,62500.0,Not Verified,debt_consolidation,0.33959232,1.0,2.0,9.0,0.0,258,5.1,0.2968,0.34557696,0.004128,0.11519232,39546.56083,163.2161445,55099.31554,190.0893725,0.0037,-1.37e-05,0.1195,0.069,-0.00071978,1.4105,Paid,1,0
243,15500,36,7.88,484.86,15.0,RENT,71760.0,Verified,moving,0.116880267559,0.0,1.0,12.0,0.0,7402,14.8,0.215997770346,0.243240802676,0.103149386845,0.0810802675585,35476.05917,89.50674912,49687.18459,232.7070491,0.0078,-0.000458242,0.1359,0.082,-1.65e-05,2.543,Paid,1,1
244,27000,36,22.95,1044.46,9.0,MORTGAGE,120000.0,Verified,debt_consolidation,0.299546,0.0,0.0,15.0,1.0,19584,91.9,0.225,0.313338,0.1632,0.104446,45793.37,147.0891666,66503.30657,311.7480079,0.0033,-9.78e-05,0.119866667,0.089,0.000456044,1.4605,Paid,1,0
245,5100,36,11.89,169.14,6.0,RENT,28000.0,Verified,credit_card,0.233588571429,0.0,2.0,12.0,0.0,20722,52.1,0.182142857143,0.217465714286,0.740071428571,0.0724885714286,37593.08,-1.657083297,52941.64951,-130.6931298,0.0113,-0.000948901,0.126566667,0.102,0.00289011,2.3505,Paid,1,0
246,9750,36,13.11,329.04,3.0,RENT,30000.0,Not Verified,credit_card,0.469316,0.0,1.0,7.0,0.0,15479,52.6,0.325,0.394848,0.515966666667,0.131616,37369.315,32.13021973,39705.10705,98.42705495,0.0037,-6.15e-05,0.119033333,0.081,-0.000631868,1.5585,Paid,1,0
247,18000,36,13.85,613.87,1.0,RENT,52000.0,Not Verified,debt_consolidation,0.353462307692,0.0,2.0,13.0,0.0,17952,68.9,0.346153846154,0.424986923077,0.345230769231,0.141662307692,40390.4475,50.47497253,52510.10523,71.47446456,0.0164,1.1e-05,0.1398,0.07,0.000945055,3.585,Paid,1,0
248,7200,36,11.14,236.2,1.0,RENT,57500.0,Source Verified,credit_card,0.245093913043,0.0,0.0,15.0,0.0,11707,67.7,0.125217391304,0.14788173913,0.2036,0.0492939130435,48840.27667,160.9464515,65339.96781,243.1073924,0.0034,-3.79e-05,0.119266667,0.066,-0.000148352,1.497,Paid,1,0
249,1200,36,17.27,42.95,3.0,RENT,70000.0,Not Verified,other,0.0399628571429,0.0,3.0,7.0,0.0,7993,77.6,0.0171428571429,0.0220885714286,0.114185714286,0.00736285714286,45722.96167,139.9189195,66800.03767,326.9292208,0.0037,-1.37e-05,0.1195,0.085,0.000368132,1.4105,Paid,1,0
250,7500,36,19.69,277.55,3.0,MORTGAGE,175000.0,Verified,debt_consolidation,0.228632,0.0,0.0,20.0,0.0,58128,99.0,0.0428571428571,0.057096,0.33216,0.019032,44028.3,117.355,62881.5169,54.27448357,0.0068,0.000102198,0.124833333,0.084,-0.000263736,2.9165,Paid,1,0
251,35000,36,8.9,1111.37,15.0,RENT,125000.0,Verified,debt_consolidation,0.25289152,0.0,0.0,9.0,0.0,21321,47.5,0.28,0.32007456,0.170568,0.10669152,41671.5175,155.4946612,56467.03877,187.2208309,0.0037,-6.15e-05,0.119033333,0.097,-0.001247253,1.5585,Paid,1,1
252,10000,36,10.16,323.43,5.0,MORTGAGE,197000.0,Source Verified,house,0.147801319797,0.0,0.0,14.0,0.0,100891,79.3,0.0507614213198,0.0591039593909,0.512137055838,0.019701319797,36014.3,138.9933334,44012.5473,109.0417545,0.0033,-9.78e-05,0.119866667,0.075,-0.001263736,1.4605,Paid,1,1
253,4200,36,13.11,141.74,5.0,MORTGAGE,61769.0,Not Verified,major_purchase,0.351736142725,1.0,1.0,21.0,0.0,19063,74.5,0.0679952727096,0.0826084281759,0.308617591348,0.0275361427253,41697.05,190.4825,55649.49474,159.3708112,0.0033,-9.78e-05,0.119866667,0.109,-0.00121978,1.4605,Paid,1,0
254,12000,36,10.74,391.39,4.0,MORTGAGE,150000.0,Not Verified,debt_consolidation,0.2098112,1.0,0.0,12.0,0.0,13929,75.3,0.08,0.0939336,0.09286,0.0313112,39380.79333,169.4537821,54846.8976,218.3456949,0.0039,-0.000159341,0.120233333,0.073,-0.001368132,1.5245,Paid,1,1
255,4000,36,13.55,135.84,1.0,RENT,79200.0,Not Verified,small_business,0.171181818182,1.0,3.0,12.0,0.0,42670,65.5,0.0505050505051,0.0617454545455,0.538762626263,0.0205818181818,37670.62083,68.31544868,54260.41727,155.8127384,0.0219,-0.002087912,0.1247,0.063,0.000945055,1.7505,Paid,1,0
256,26000,36,9.76,836.03,15.0,MORTGAGE,55000.0,Verified,debt_consolidation,0.352406545455,0.0,0.0,7.0,0.0,28876,83.5,0.472727272727,0.547219636364,0.525018181818,0.182406545455,37726.39167,118.6624085,48039.31485,167.7248945,0.0039,-0.000298901,0.1206,0.07,-0.000324176,1.657,Paid,1,1
257,4800,36,9.88,154.61,3.0,RENT,52000.0,Not Verified,major_purchase,0.148479230769,0.0,1.0,7.0,0.0,16062,57.4,0.0923076923077,0.107037692308,0.308884615385,0.0356792307692,35236.69167,9.868269341,38323.87896,-41.39912132,0.014,2.42e-05,0.1426,0.112,0.001576923,3.5035,Paid,1,0
258,12000,36,14.82,414.93,4.0,MORTGAGE,89000.0,Not Verified,debt_consolidation,0.0908456179775,8.0,11.0,8.0,0.0,8016,61.7,0.134831460674,0.167836853933,0.0900674157303,0.0559456179775,31555.66333,67.54903835,39273.17384,-92.92939143,0.0219,-0.002087912,0.1247,0.074,0.000214286,1.7505,Paid,1,0
259,8500,36,11.14,278.85,4.0,MORTGAGE,85000.0,Source Verified,debt_consolidation,0.204667058824,0.0,3.0,12.0,0.0,4041,26.8,0.1,0.118101176471,0.0475411764706,0.0393670588235,41654.49583,113.9466025,56659.74996,190.0808692,0.0035,-5.33e-05,0.118966667,0.096,-0.001516484,1.6225,Paid,1,0
260,16000,36,16.29,564.81,3.0,RENT,82000.0,Not Verified,debt_consolidation,0.289555121951,0.0,1.0,9.0,0.0,18220,71.2,0.19512195122,0.247965365854,0.222195121951,0.0826551219512,37412.365,41.4304578,39840.78367,110.603017,0.0037,-1.37e-05,0.1195,0.09,-0.000972527,1.4105,Paid,1,0
261,15000,36,13.11,506.21,15.0,RENT,47000.0,Verified,credit_card,0.454745106383,0.0,0.0,20.0,2.0,15382,48.1,0.31914893617,0.387735319149,0.327276595745,0.129245106383,45370.92,38.34041659,66998.43403,297.0431808,0.0039,-4.78e-05,0.119133333,0.091,-0.000741758,1.808,Paid,1,0
262,11975,36,16.29,422.73,5.0,RENT,58344.0,Not Verified,debt_consolidation,0.150745701357,0.0,1.0,6.0,0.0,11927,75.5,0.205248183189,0.260837104072,0.204425476484,0.0869457013575,38464.2975,190.2628938,49057.73621,274.9866884,0.0047,-0.000387912,0.123333333,0.06,-0.000505495,2.009,Paid,1,0
263,3800,36,13.11,128.24,3.0,RENT,60000.0,Not Verified,credit_card,0.069248,0.0,1.0,5.0,0.0,7927,49.9,0.0633333333333,0.076944,0.132116666667,0.025648,38874.13333,173.6126282,54821.5087,240.1088278,0.0051,-0.000652747,0.122466667,0.068,-0.000851648,2.018,Paid,1,0
264,12000,36,9.91,386.7,8.0,MORTGAGE,70000.0,Not Verified,small_business,0.250891428571,0.0,2.0,10.0,0.0,8780,37.2,0.171428571429,0.198874285714,0.125428571429,0.0662914285714,39707.17,127.1423627,48436.98208,127.2057436,0.0047,-0.000387912,0.123333333,0.075,2.2e-05,2.009,Paid,1,0
265,12000,36,13.11,404.97,5.0,RENT,49000.0,Verified,debt_consolidation,0.198576326531,1.0,1.0,17.0,1.0,9165,28.2,0.244897959184,0.297528979592,0.187040816327,0.0991763265306,39530.965,82.88375,56596.21004,170.1199202,0.0039,-4.78e-05,0.119133333,0.069,-0.000604396,1.808,Paid,1,0
266,5000,36,13.22,169.01,1.0,MORTGAGE,28800.0,Not Verified,debt_consolidation,0.125020833333,0.0,4.0,4.0,0.0,1113,30.1,0.173611111111,0.2112625,0.0386458333333,0.0704208333333,35452.06,-59.13703302,43607.18476,-63.92601703,0.0146,0.000103846,0.136366667,0.069,0.002291209,3.2575,Paid,1,0
267,2800,36,7.88,87.59,7.0,RENT,37423.99,Not Verified,major_purchase,0.0424857278981,0.0,1.0,3.0,0.0,1644,20.5,0.0748183184102,0.0842571836942,0.043929041238,0.0280857278981,34994.99,33.08970698,44013.80384,103.6173081,0.0164,1.1e-05,0.1398,0.09,0.001159341,3.585,Paid,1,1
268,10000,36,7.29,310.1,9.0,MORTGAGE,50000.0,Not Verified,credit_card,0.281324,0.0,0.0,10.0,0.0,8746,27.5,0.2,0.223272,0.17492,0.074424,38800.02667,111.4848077,46837.71164,115.0327451,0.0117,-0.00035,0.1325,0.08,-0.000681319,3.328,Paid,1,1
269,3000,36,8.32,94.46,3.0,RENT,25000.0,Not Verified,medical,0.0607408,0.0,0.0,4.0,0.0,1235,28.7,0.12,0.1360224,0.0494,0.0453408,35855.70917,48.07615396,41317.81434,-11.00084445,0.0219,-0.002087912,0.1247,0.048,0.001423077,1.7505,Paid,1,1
270,5500,36,8.0,172.35,2.0,RENT,30000.0,Not Verified,car,0.07694,0.0,0.0,10.0,0.0,527,1.0,0.183333333333,0.20682,0.0175666666667,0.06894,33190.13333,36.21461527,41846.1049,58.81287615,0.0137,-0.001068132,0.1297,0.095,0.002884615,2.6875,Paid,1,1
271,12375,36,14.33,424.94,7.0,RENT,55000.0,Verified,debt_consolidation,0.147414181818,0.0,2.0,9.0,0.0,9601,48.2,0.225,0.278142545455,0.174563636364,0.0927141818182,41654.49583,113.9466025,56659.74996,190.0808692,0.0035,-5.33e-05,0.118966667,0.096,-0.001516484,1.6225,Paid,1,0
272,7000,36,12.12,232.91,7.0,RENT,46945.6,Not Verified,debt_consolidation,0.112735291912,0.0,0.0,5.0,0.0,7423,59.9,0.149108755666,0.178605875737,0.158119184759,0.0595352919123,42964.21167,168.9979213,56900.30325,178.4805199,0.0034,-3.79e-05,0.119266667,0.073,-0.001071429,1.497,Paid,1,0
273,20000,36,18.75,730.6,5.0,MORTGAGE,137500.0,Not Verified,debt_consolidation,0.275061454545,0.0,0.0,20.0,0.0,16885,77.1,0.145454545455,0.191284363636,0.1228,0.0637614545455,41671.5175,155.4946612,56467.03877,187.2208309,0.0037,-6.15e-05,0.119033333,0.097,-0.001247253,1.5585,Paid,1,0
274,12000,36,10.59,390.54,4.0,MORTGAGE,26000.0,Verified,small_business,0.213949230769,0.0,0.0,5.0,0.0,3121,13.3,0.461538461538,0.540747692308,0.120038461538,0.180249230769,39411.26,142.675,53969.50877,113.0699808,0.0068,0.000102198,0.124833333,0.122,-0.000428571,2.9165,Paid,1,0
275,10000,36,11.71,330.76,1.0,RENT,34008.0,Not Verified,debt_consolidation,0.194711362032,1.0,2.0,9.0,0.0,272,3.3,0.294048459186,0.350134086097,0.00799811808986,0.116711362032,35426.055,132.6425,46564.95249,274.5677775,0.0036,-0.000841758,0.123466667,0.086,-0.001543956,1.7975,Paid,1,0
276,17000,36,15.31,591.9,5.0,MORTGAGE,62800.0,Verified,debt_consolidation,0.268301910828,0.0,0.0,13.0,0.0,22365,64.5,0.270700636943,0.339305732484,0.356130573248,0.113101910828,39439.11667,77.49320527,49049.81492,-38.98703368,0.0036,-4.34e-05,0.1188,0.051,-0.000582418,1.5575,Paid,1,0
277,5800,36,7.9,181.49,15.0,MORTGAGE,90000.0,Not Verified,debt_consolidation,0.0461986666667,0.0,0.0,6.0,0.0,4873,81.8,0.0644444444444,0.072596,0.0541444444444,0.0241986666667,40055.65,105.7954945,51778.93962,137.5327193,0.0043,-0.000497253,0.121533333,0.062,-0.000434066,1.9825,Paid,1,1
278,7500,36,14.33,257.54,6.0,RENT,56000.0,Verified,debt_consolidation,0.391787142857,0.0,1.0,11.0,0.0,28351,82.2,0.133928571429,0.165561428571,0.506267857143,0.0551871428571,40549.90167,105.9413142,55535.4602,196.1780813,0.0034,-3.79e-05,0.119266667,0.083,-0.000631868,1.497,Paid,1,0
279,3550,36,12.12,118.12,1.0,MORTGAGE,57600.0,Not Verified,vacation,0.0350083333333,0.0,1.0,6.0,0.0,447,4.0,0.0616319444444,0.073825,0.00776041666667,0.0246083333333,39537.20333,121.6323167,56188.95665,165.8824563,0.0036,-4.34e-05,0.1188,0.061,-0.000620879,1.5575,Paid,1,0
280,8000,36,7.88,250.25,6.0,RENT,38400.0,Not Verified,debt_consolidation,0.175103125,0.0,0.0,4.0,0.0,11279,51.7,0.208333333333,0.234609375,0.293723958333,0.078203125,35774.46833,87.43320495,38855.85712,31.34312181,0.0078,-0.000458242,0.1359,0.115,4.4e-05,2.543,Paid,1,1
281,5000,36,15.31,174.09,15.0,RENT,50000.0,Verified,debt_consolidation,0.2771816,0.0,3.0,10.0,0.0,14925,51.8,0.1,0.1253448,0.2985,0.0417816,40898.55,109.9179853,49238.71378,75.38716159,0.0037,-6.15e-05,0.119033333,0.075,0.00032967,1.5585,Paid,1,0
282,9250,36,12.12,307.77,15.0,RENT,94000.0,Not Verified,debt_consolidation,0.103089787234,1.0,0.0,13.0,0.0,13151,65.1,0.0984042553191,0.117869361702,0.139904255319,0.039289787234,42861.355,81.6725,56989.903,61.28599681,0.0039,-4.78e-05,0.119133333,0.083,-0.001456044,1.808,Paid,1,0
283,13000,36,17.27,465.24,15.0,RENT,45000.0,Not Verified,credit_card,0.328864,0.0,0.0,5.0,0.0,11505,96.7,0.288888888889,0.372192,0.255666666667,0.124064,45793.37,147.0891666,66503.30657,311.7480079,0.0033,-9.78e-05,0.119866667,0.089,0.000456044,1.4605,Paid,1,0
284,11000,36,8.9,349.29,5.0,MORTGAGE,47000.0,Not Verified,debt_consolidation,0.227580425532,0.0,0.0,15.0,0.0,9947,22.4,0.234042553191,0.267541276596,0.211638297872,0.0891804255319,33430.9925,69.90645604,44474.67426,57.42928967,0.0047,-0.000387912,0.123333333,0.099,-1.1e-05,2.009,Paid,1,1
285,5000,36,8.9,158.77,3.0,RENT,25000.0,Source Verified,wedding,0.3625096,0.0,1.0,14.0,0.0,197,1.3,0.2,0.2286288,0.00788,0.0762096,41506.5675,188.9064286,55525.39279,149.2812176,0.0039,-0.000159341,0.120233333,0.106,-0.001423077,1.5245,Paid,1,0
286,5000,36,15.31,174.09,2.0,MORTGAGE,45000.0,Not Verified,debt_consolidation,0.164324,0.0,0.0,9.0,0.0,4378,71.8,0.111111111111,0.139272,0.0972888888889,0.046424,34622.7325,92.62348907,49470.55348,-189.7274918,0.0037,-6.15e-05,0.119033333,0.082,-0.000912088,1.5585,Paid,1,0
287,33000,36,17.99,1192.87,6.0,MORTGAGE,133000.0,Verified,debt_consolidation,0.236327368421,0.0,0.0,13.0,0.0,33229,88.8,0.248120300752,0.322882105263,0.249842105263,0.107627368421,40836.36,147.9334615,54682.60864,161.5772011,0.0038,-0.000834615,0.1234,0.065,-0.001131868,1.816,Paid,1,0
288,7800,36,13.49,264.66,15.0,MORTGAGE,300000.0,Verified,home_improvement,0.0615864,1.0,3.0,8.0,0.0,38002,87.8,0.026,0.0317592,0.126673333333,0.0105864,44763.74583,128.7912179,64061.47162,115.6262799,0.0039,-0.000792308,0.123533333,0.084,-0.000192308,1.9595,Paid,1,0
289,10500,36,7.9,328.55,0.5,MORTGAGE,145000.0,Verified,small_business,0.178690344828,0.0,4.0,14.0,0.0,12783,15.3,0.0724137931034,0.0815710344828,0.0881586206897,0.0271903448276,32252.7025,71.14938637,36945.96458,13.94861637,0.0037,-6.15e-05,0.119033333,0.086,-0.001153846,1.5585,Paid,1,0
290,7200,36,14.09,246.4,0.5,MORTGAGE,30000.0,Verified,credit_card,0.20816,0.0,4.0,7.0,0.0,9964,44.9,0.24,0.29568,0.332133333333,0.09856,36979.76333,84.30153835,51854.29692,-124.6600586,0.0035,-5.33e-05,0.118966667,0.065,-0.000906593,1.6225,Paid,1,0
291,1600,36,7.9,50.07,3.0,RENT,71864.0,Source Verified,credit_card,0.0651607926083,0.0,0.0,3.0,0.0,0,0.0,0.0222642769676,0.0250823778248,0.0,0.00836079260826,41680.02833,171.8952106,56120.31773,175.9700554,0.0034,-3.79e-05,0.119266667,0.096,-0.001148352,1.497,Paid,1,1
